model,area,school,condval,condsd
Level 1,Reading,7600377,93.3188069666931,21.6189607014838
Level 1,Reading,7600378,-16.2080019214336,16.9178089801913
Level 1,Reading,7600379,32.6868640195002,15.4359499289328
Level 1,Reading,7600380,-15.2200047134911,16.3501656473191
Level 1,Reading,7600382,49.615558418529,16.085078849748
Level 1,Reading,7600383,-28.5210777509477,17.0552417873993
Level 1,Reading,7600384,-23.7617689918175,13.8169845741473
Level 1,Reading,7600385,10.5871821568027,17.3634731624835
Level 1,Reading,7600386,-10.5790235045134,12.7364806798561
Level 1,Reading,7600388,149.53183935717,12.754225407641
Level 1,Reading,7600389,7.58958600357351,16.5213389129662
Level 1,Reading,7600391,24.3556642647122,15.3484336810956
Level 1,Reading,7600394,-37.5727404461737,27.9295749411871
Level 1,Reading,7600395,-1.35036972896037,14.2747824526815
Level 1,Reading,7600396,45.1394754923352,16.5754303243991
Level 1,Reading,7600397,42.3123280841153,13.6175938782495
Level 1,Reading,7600398,9.18753753024142,15.6824748167827
Level 1,Reading,7600399,33.986192175132,14.2280003269011
Level 1,Reading,7600400,-25.1368125771417,14.3362820514391
Level 1,Reading,7600402,-15.8108809167095,17.5011812229179
Level 1,Reading,7600403,-33.7256290386348,14.1313422028696
Level 1,Reading,7600404,-17.9343824742567,13.8710412649255
Level 1,Reading,7600405,-5.51891834695107,16.1051902518923
Level 1,Reading,7600406,-48.1513535221902,14.2039630454341
Level 1,Reading,7600407,41.5696441871924,20.8772866874488
Level 1,Reading,7600408,54.3169544565527,10.5904693198943
Level 1,Reading,7600410,-12.4654388628974,21.812765291925
Level 1,Reading,7600411,32.1292133869585,19.3010851986225
Level 1,Reading,7600412,-4.03942844175229,25.0624987183962
Level 1,Reading,7600413,-49.0182644472471,11.2500284562722
Level 1,Reading,7600415,-24.7204318933775,22.1802863813862
Level 1,Reading,7600417,-38.0707518866199,14.9047422864924
Level 1,Reading,7600418,10.2611420436771,24.6983563005123
Level 1,Reading,7600419,-5.30005136881543,18.536729217408
Level 1,Reading,7600420,-9.29679368326676,16.3646902128171
Level 1,Reading,7600422,-25.6898442770907,15.0528622592635
Level 1,Reading,7600425,-3.99727825847082,18.9180945608231
Level 1,Reading,7600426,6.54462877244293,17.8953016534185
Level 1,Reading,7600427,16.8434500120893,13.6273348992712
Level 1,Reading,7600428,52.2928527954161,15.8956890647182
Level 1,Reading,7600429,-33.3421025421864,18.104454489759
Level 1,Reading,7600430,1.24598969092964,14.7022203895737
Level 1,Reading,7600431,33.442383813489,22.3172428186125
Level 1,Reading,7600432,-27.309070422863,16.8184177833797
Level 1,Reading,7600433,27.6814003963366,22.2668156298022
Level 1,Reading,7600434,13.7729836666922,13.8492600072661
Level 1,Reading,7600436,18.8598120439944,14.0245460815359
Level 1,Reading,7600438,42.9839585243375,31.3711678705203
Level 1,Reading,7600439,-31.3288262277146,13.1341777191005
Level 1,Reading,7600440,5.99979096695508,22.4694464466992
Level 1,Reading,7600442,30.4943813248502,25.9780129890655
Level 1,Reading,7600443,98.0167184343449,10.109187115852
Level 1,Reading,7600444,-18.4596764605912,14.2233123729179
Level 1,Reading,7600445,56.5918327619997,15.8227242610338
Level 1,Reading,7600446,-9.35238266019435,16.5548257268873
Level 1,Reading,7600447,47.7136182527084,17.7077402544591
Level 1,Reading,7600448,-24.044489001053,13.4489421491516
Level 1,Reading,7600449,93.3146366384525,18.6281171913388
Level 1,Reading,7600450,-24.3187932064313,15.9739493484427
Level 1,Reading,7600451,-28.3479296920097,15.0635312118702
Level 1,Reading,7600454,-0.34911582072019,15.6290410514252
Level 1,Reading,7600456,-56.4172473289581,13.8806967086854
Level 1,Reading,7600457,-6.05251878947218,23.6444465916614
Level 1,Reading,7600458,-20.4665703874279,20.097253792517
Level 1,Reading,7600459,18.0440525647139,19.371037736436
Level 1,Reading,7600460,26.7425960920872,17.5490867940905
Level 1,Reading,7600461,-4.48921390253823,14.192760622431
Level 1,Reading,7600462,2.97651419858461,20.6197923729577
Level 1,Reading,7600463,19.7664922795654,15.0794740440805
Level 1,Reading,7600468,-34.7566022841825,13.01879345064
Level 1,Reading,7600470,9.53456880670318,22.1725217795751
Level 1,Reading,7600471,-0.187016988229263,13.8328542778519
Level 1,Reading,7600474,-45.8022373514957,19.5745804773245
Level 1,Reading,7600475,-27.0573561618099,17.4485348587261
Level 1,Reading,7600476,-25.5282489331009,31.7581271578014
Level 1,Reading,7600477,19.7663775546833,17.9807542701359
Level 1,Reading,7600478,24.3514001702232,24.8708908728408
Level 1,Reading,7600480,112.058449129354,16.618695960097
Level 1,Reading,7600481,-4.19836756379278,20.2587443405673
Level 1,Reading,7600483,-47.7864614948749,13.0476536610228
Level 1,Reading,7600485,-4.59417773048641,15.7275315085094
Level 1,Reading,7600488,97.4709219173551,15.464872447381
Level 1,Reading,7600489,7.80930714066417,20.905411022746
Level 1,Reading,7600490,-53.7624381539864,20.9280232076653
Level 1,Reading,7600492,11.2652302732788,21.8546438876557
Level 1,Reading,7600493,37.1431020166258,12.1375995856152
Level 1,Reading,7600497,110.892569164711,16.2017372918476
Level 1,Reading,7600498,9.67090120093231,15.6617190968703
Level 1,Reading,7600499,71.916353907415,14.5292042636586
Level 1,Reading,7600500,56.3412664103689,17.2951775307175
Level 1,Reading,7600501,14.5263864179036,14.7711851417962
Level 1,Reading,7600502,-3.83899595236817,15.8011525670155
Level 1,Reading,7600503,-9.60547725005057,26.1879959943577
Level 1,Reading,7600504,-35.3426484439657,19.4124392323121
Level 1,Reading,7600505,5.68219796948986,12.9657055117462
Level 1,Reading,7600506,50.3385502324288,14.165133436122
Level 1,Reading,7600507,-52.7862862361055,20.2839181818134
Level 1,Reading,7600508,-52.4114907395003,13.0968484855413
Level 1,Reading,7600509,51.2715673075138,18.0892167920295
Level 1,Reading,7600512,-38.4533295869518,21.9390563577191
Level 1,Reading,7600514,-69.1213003076572,14.1936610985239
Level 1,Reading,7600515,-66.5007569174873,16.4541069914332
Level 1,Reading,7600516,-29.7088563640309,16.4592017489508
Level 1,Reading,7600517,-20.1951611639453,12.9497593634421
Level 1,Reading,7600520,-37.3433789338115,14.3972605675771
Level 1,Reading,7600521,-76.4476352973107,19.0560098427592
Level 1,Reading,7600522,-17.8422021759739,30.6478439578147
Level 1,Reading,7600523,0.20191383966458,19.1925526338247
Level 1,Reading,7600524,-17.3130592186738,19.7855109489567
Level 1,Reading,7600526,100.073163827292,14.7788718766889
Level 1,Reading,7600527,1.52248463528986,15.9148992939845
Level 1,Reading,7600529,13.1501151896437,16.6839018894384
Level 1,Reading,7600530,-14.2025247389739,15.1384994032602
Level 1,Reading,7600531,28.3309432936029,11.3627864454489
Level 1,Reading,7600532,-17.4620406474369,22.0844715691954
Level 1,Reading,7600533,28.6761798202381,12.9446976215486
Level 1,Reading,7600535,-27.4816670271773,29.7998736543881
Level 1,Reading,7600537,-15.5358110679636,17.5445635148435
Level 1,Reading,7600539,-50.764420743096,23.3403954914173
Level 1,Reading,7600540,35.6484306919951,13.0829765404486
Level 1,Reading,7600541,53.8873440979202,13.4284123846436
Level 1,Reading,7600542,15.2562122522683,12.9686518410435
Level 1,Reading,7600543,38.6585425390384,15.9690113383392
Level 1,Reading,7600544,16.8438424322853,28.0458774873297
Level 1,Reading,7600546,-19.3787047362592,13.1418266029893
Level 1,Reading,7600547,36.1929079500602,11.9845322111682
Level 1,Reading,7600548,39.1404573698724,19.4555963568563
Level 1,Reading,7600549,5.57544696002588,21.7643484832606
Level 1,Reading,7600550,44.4952722385181,15.7578295186948
Level 1,Reading,7600551,33.9274462722845,9.53904813610127
Level 1,Reading,7600552,-25.6025154087949,29.9071252526158
Level 1,Reading,7600553,-12.2928361115374,17.2012811614812
Level 1,Reading,7600554,-58.6353022276114,25.7920139325707
Level 1,Reading,7600555,-3.4282703874878,13.3086695300574
Level 1,Reading,7600556,-37.8982038067733,16.3353693058731
Level 1,Reading,7600557,-14.8199833192339,16.5366362012765
Level 1,Reading,7600558,44.0944583354549,20.1694501557696
Level 1,Reading,7600560,-73.4108008915826,9.78337842987714
Level 1,Reading,7600561,17.5923087026388,31.4855128104165
Level 1,Reading,7600563,11.4320164474276,15.4390521363012
Level 1,Reading,7600565,-33.6047872414987,22.2349551785586
Level 1,Reading,7600566,-28.3994404905693,19.6614123936259
Level 1,Reading,7600567,17.2574956621451,18.8040954316148
Level 1,Reading,7600568,76.1193381117201,12.2532213982478
Level 1,Reading,7600570,-63.0635332649839,16.3467512524266
Level 1,Reading,7600571,-6.59016473891409,18.8015684660876
Level 1,Reading,7600573,-35.4926862881748,17.1127670529128
Level 1,Reading,7600574,-15.6148787527907,14.1615037667969
Level 1,Reading,7600575,4.16378164203728,12.0797141524652
Level 1,Reading,7600577,4.59668296631867,19.6493992670136
Level 1,Reading,7600578,-29.5400099358855,15.9101296376445
Level 1,Reading,7600579,30.4742515732628,15.3834911009273
Level 1,Reading,7600580,14.3931982172283,32.1238584117385
Level 1,Reading,7600581,-19.2364133121642,15.3783123614665
Level 1,Reading,7600582,12.0106878534275,14.741706071494
Level 1,Reading,7600583,50.020728263759,11.1117839596035
Level 1,Reading,7600584,102.847959346894,14.0783325706516
Level 1,Reading,7600586,-6.78272751902579,14.9291586404945
Level 1,Reading,7600587,6.10889428139778,16.8656935309
Level 1,Reading,7600589,-37.1762699391719,12.3059540569206
Level 1,Reading,7600590,71.9265585515451,11.9145557780217
Level 1,Reading,7600591,6.7868538166381,29.0976620479979
Level 1,Reading,7600593,-26.5366492685017,20.4309369244165
Level 1,Reading,7600594,4.77085902866612,13.1314533419499
Level 1,Reading,7600595,-32.9795907867122,12.9074885482514
Level 1,Reading,7600596,-32.381178135909,16.6094706711469
Level 1,Reading,7600597,10.8478783331109,24.9403814810384
Level 1,Reading,7600598,75.0743132190343,12.4240897294045
