model,area,school,condval,condsd
Type + mESCS,Reading,7600047,1.19910702904094,14.9417441218716
Type + mESCS,Reading,7600048,7.59934858996151,13.9613252358925
Type + mESCS,Reading,7600050,-15.8931024164252,19.2411317820201
Type + mESCS,Reading,7600051,16.9544309092127,14.9067898844681
Type + mESCS,Reading,7600052,-21.2858857787436,22.7806411178448
Type + mESCS,Reading,7600053,-1.50003565708224,18.2288735398881
Type + mESCS,Reading,7600054,-28.470078943118,17.0924361472231
Type + mESCS,Reading,7600055,-5.92070083154345,15.822241317476
Type + mESCS,Reading,7600057,12.5443037180458,17.1370510149313
Type + mESCS,Reading,7600058,-6.3061984453984,13.0702583962195
Type + mESCS,Reading,7600060,15.1843301101287,11.5600032427605
Type + mESCS,Reading,7600061,14.5627093158998,14.4406916606232
Type + mESCS,Reading,7600062,4.72059664080378,21.7219660460581
Type + mESCS,Reading,7600063,52.5119163016132,13.0839470841981
Type + mESCS,Reading,7600064,20.6069325110849,14.1516006995331
Type + mESCS,Reading,7600065,-35.0694314573507,14.9282465945129
Type + mESCS,Reading,7600066,-6.30824393798853,13.0284911339044
Type + mESCS,Reading,7600067,10.3764982924074,17.0179586282082
Type + mESCS,Reading,7600068,-8.35555700953408,14.0313297738367
Type + mESCS,Reading,7600069,-30.5844460035863,18.7546222732518
Type + mESCS,Reading,7600070,-28.1416976077814,14.365995859605
Type + mESCS,Reading,7600071,10.0908824449596,23.0403472062127
Type + mESCS,Reading,7600072,13.9351934471845,15.5106234048601
Type + mESCS,Reading,7600073,3.30063024516962,19.6840653167642
Type + mESCS,Reading,7600074,-2.51565842283877,16.135205522866
Type + mESCS,Reading,7600075,25.6218302432374,12.0263684870479
Type + mESCS,Reading,7600076,-59.3271374896784,15.1169860428659
Type + mESCS,Reading,7600077,-5.25681331234073,19.6750936223615
Type + mESCS,Reading,7600078,45.34438847653,12.9606297771578
Type + mESCS,Reading,7600080,-19.8232390485334,21.3237649393999
Type + mESCS,Reading,7600081,-29.7940614738549,17.9809578954161
Type + mESCS,Reading,7600082,33.6263137531136,20.5467009888356
Type + mESCS,Reading,7600083,31.2501301700818,11.7753324243709
Type + mESCS,Reading,7600084,-7.66557026775174,15.572851049563
Type + mESCS,Reading,7600085,18.1771517532677,13.0652766570296
Type + mESCS,Reading,7600086,-8.25648434729232,15.2096911296926
Type + mESCS,Reading,7600087,3.05783639679961,14.1372345854778
Type + mESCS,Reading,7600088,-3.28700413997211,12.7837972623962
Type + mESCS,Reading,7600089,17.6929389963696,13.5900231154982
Type + mESCS,Reading,7600092,-9.72948274519415,13.0717827995126
Type + mESCS,Reading,7600093,-5.24751550988339,15.416682527313
Type + mESCS,Reading,7600094,-8.420020691058,10.3930159494754
Type + mESCS,Reading,7600095,47.7857082391113,18.9615774227689
Type + mESCS,Reading,7600097,5.6045393265856,15.9784001909663
Type + mESCS,Reading,7600098,11.9658385722774,12.5769502116336
Type + mESCS,Reading,7600099,15.5130470468905,15.2898313101051
Type + mESCS,Reading,7600100,-31.9153474251924,13.9800650648003
Type + mESCS,Reading,7600101,12.3706539382908,14.2122255112744
Type + mESCS,Reading,7600102,16.3275805827095,22.780135725403
Type + mESCS,Reading,7600103,-19.4211063194262,12.9431891892919
Type + mESCS,Reading,7600105,-10.8719910023797,16.4769546592722
Type + mESCS,Reading,7600106,-13.6893044576422,14.1292125060145
Type + mESCS,Reading,7600107,-10.891585002825,14.529214960775
Type + mESCS,Reading,7600108,12.4710327487938,13.33876062379
Type + mESCS,Reading,7600109,-1.77054319449155,13.797385942637
Type + mESCS,Reading,7600110,-7.30815290860732,14.6821488166779
Type + mESCS,Reading,7600111,-0.278113646326547,18.6084316769171
Type + mESCS,Reading,7600113,24.5347382265552,13.6571153872609
Type + mESCS,Reading,7600114,17.4930726790247,17.4395642883865
Type + mESCS,Reading,7600115,-8.51625092554519,19.9920211859755
Type + mESCS,Reading,7600116,-12.8502520841025,14.752632239646
Type + mESCS,Reading,7600117,15.3135178528362,13.1032582024968
Type + mESCS,Reading,7600119,-25.9963898233288,13.007288830124
Type + mESCS,Reading,7600121,-10.7732368577768,12.8192640583086
Type + mESCS,Reading,7600122,1.19743219649063,20.9952668567028
Type + mESCS,Reading,7600123,28.1310739214876,14.3900089280842
Type + mESCS,Reading,7600124,-6.53860332210718,12.6098171289163
Type + mESCS,Reading,7600125,39.4385609621918,22.1129185639993
Type + mESCS,Reading,7600127,-58.0861163454443,15.5119408756701
Type + mESCS,Reading,7600128,-2.30970868991366,17.3813480728313
Type + mESCS,Reading,7600129,-35.3168230674744,17.2584410920999
Type + mESCS,Reading,7600130,21.9174380411285,12.3322930866957
Type + mESCS,Reading,7600131,-17.6532928723027,10.9863780189338
Type + mESCS,Reading,7600132,11.3281914516074,17.0954756933873
Type + mESCS,Reading,7600133,-29.4105389663521,14.6459504531488
Type + mESCS,Reading,7600136,18.5913417572772,14.0939429855216
Type + mESCS,Reading,7600137,1.53230949231553,19.1338271794865
Type + mESCS,Reading,7600138,-36.2735518093741,13.7856979767255
Type + mESCS,Reading,7600139,21.399437305547,15.4995471391585
Type + mESCS,Reading,7600140,-0.672962293422933,12.0364643568936
Type + mESCS,Reading,7600143,-17.6268670049712,16.2870366807371
Type + mESCS,Reading,7600144,11.4978125156164,12.5357883770754
Type + mESCS,Reading,7600145,2.93625071313597,18.0301442279267
Type + mESCS,Reading,7600147,3.02574683381225,13.069599476568
Type + mESCS,Reading,7600148,-1.29183472665799,22.5153612549524
Type + mESCS,Reading,7600149,33.9747975742782,14.2810214902037
Type + mESCS,Reading,7600150,9.03795434787934,14.5462259520143
Type + mESCS,Reading,7600151,0.108783593301297,16.8138547903274
Type + mESCS,Reading,7600152,-40.8385477372426,23.2677359441886
Type + mESCS,Reading,7600153,-26.3338237667419,15.7406710736647
Type + mESCS,Reading,7600155,23.9332444741216,19.5919042266697
Type + mESCS,Reading,7600156,-56.3425384714943,11.7464716456884
Type + mESCS,Reading,7600158,33.1303803960434,13.9247267304363
Type + mESCS,Reading,7600159,16.7832225738637,12.0300154035248
Type + mESCS,Reading,7600161,14.1932550777811,14.7756719184831
Type + mESCS,Reading,7600163,-21.2221848772604,12.500634541989
Type + mESCS,Reading,7600164,11.1885186981192,13.4859644982502
Type + mESCS,Reading,7600165,1.68969589669905,12.6334218535934
Type + mESCS,Reading,7600166,-20.0712044622966,16.5265805811898
Type + mESCS,Reading,7600170,-21.2733909264958,15.655062045507
Type + mESCS,Reading,7600172,-18.8371088287422,14.3070127806507
Type + mESCS,Reading,7600175,-4.38944460801299,20.1860371426791
Type + mESCS,Reading,7600176,8.13833207164145,13.413133543178
Type + mESCS,Reading,7600178,-24.0591124764976,13.0249605373182
Type + mESCS,Reading,7600179,-14.9403372866698,12.8729162922313
Type + mESCS,Reading,7600182,-17.997358783873,16.4733289817512
Type + mESCS,Reading,7600183,41.2385255669712,15.3456831543147
Type + mESCS,Reading,7600184,14.0032296467693,17.0876069515302
Type + mESCS,Reading,7600185,-23.0802909639429,13.7250464457853
Type + mESCS,Reading,7600186,34.3159328373653,15.5362264852879
Type + mESCS,Reading,7600187,34.6899603042863,14.0901441911685
Type + mESCS,Reading,7600188,1.51209435944681,13.7322963432245
Type + mESCS,Reading,7600191,-4.55363334463397,19.5280978431401
Type + mESCS,Reading,7600192,21.0106636303972,23.0939002090274
Type + mESCS,Reading,7600193,-21.5540688656864,16.9400547240385
Type + mESCS,Reading,7600194,3.27857721591916,13.849619324458
Type + mESCS,Reading,7600195,28.0686838667975,8.8377067067359
Type + mESCS,Reading,7600196,46.9478985592344,13.6115932804907
Type + mESCS,Reading,7600197,-38.763211870171,14.3197657832992
Type + mESCS,Reading,7600198,-10.8747500631088,12.4984662562183
Type + mESCS,Reading,7600200,-53.9397861829633,13.3347610063727
Type + mESCS,Reading,7600201,3.25850912415833,17.2122774162788
Type + mESCS,Reading,7600202,-24.6418776811647,15.8392334331136
Type + mESCS,Reading,7600203,16.5066753117608,25.3309224230862
Type + mESCS,Reading,7600204,-7.12302796783966,12.0603017140848
Type + mESCS,Reading,7600205,-19.2089929534302,15.4560693897356
Type + mESCS,Reading,7600206,-69.199077403459,14.9978637367801
Type + mESCS,Reading,7600207,5.24462788003194,18.1274282083116
Type + mESCS,Reading,7600208,-35.5133861763835,14.9458846211315
Type + mESCS,Reading,7600209,-8.83973670006966,19.1087589904945
Type + mESCS,Reading,7600212,0.379790980007016,24.5591806696258
Type + mESCS,Reading,7600213,-34.0878675201333,8.99994857524012
Type + mESCS,Reading,7600214,0.548108518079816,11.9658751164295
Type + mESCS,Reading,7600215,37.3808041070187,14.8301380654211
Type + mESCS,Reading,7600217,-19.3997371037369,11.3075591170062
Type + mESCS,Reading,7600218,-4.81983921222373,16.2703119885401
Type + mESCS,Reading,7600219,22.0875892346759,11.2121623795719
Type + mESCS,Reading,7600220,6.03301390029745,20.4430470199087
Type + mESCS,Reading,7600222,32.4805294549681,11.8200643711216
Type + mESCS,Reading,7600223,-22.7766876543743,11.8407423679473
Type + mESCS,Reading,7600224,-4.41267357542648,18.8698762651288
Type + mESCS,Reading,7600225,-20.4160712972998,15.0022430151814
Type + mESCS,Reading,7600227,-15.8255422664962,11.404976081199
Type + mESCS,Reading,7600228,-23.4862417872855,22.048902893028
Type + mESCS,Reading,7600229,16.4910458135685,16.5765173989964
Type + mESCS,Reading,7600230,-11.517703770604,11.6200938886245
Type + mESCS,Reading,7600231,10.3295254617043,12.1042450132085
Type + mESCS,Reading,7600232,-29.2048120587914,16.716894888516
Type + mESCS,Reading,7600233,49.1148025600477,10.1260430378956
Type + mESCS,Reading,7600234,10.7083585702985,15.09269842217
Type + mESCS,Reading,7600235,19.2912700568337,23.5171127261953
Type + mESCS,Reading,7600236,-28.0251892111041,15.8356913662105
Type + mESCS,Reading,7600237,-8.44859891057873,13.5932686497113
Type + mESCS,Reading,7600238,-1.73269721534172,20.3035092868763
Type + mESCS,Reading,7600239,32.0539182570708,12.5628488320599
Type + mESCS,Reading,7600241,-2.65007699211125,21.1670985959723
Type + mESCS,Reading,7600242,-18.0138484198806,12.9462486838607
Type + mESCS,Reading,7600243,-3.17069325741223,15.6663652246924
Type + mESCS,Reading,7600244,-8.30706053656727,17.8768446576404
Type + mESCS,Reading,7600245,17.7498816561015,18.3429501642382
Type + mESCS,Reading,7600246,-9.56604312065731,17.308483230131
Type + mESCS,Reading,7600247,57.3571227367585,13.5982988001064
Type + mESCS,Reading,7600249,5.45329775057511,25.7568994579483
Type + mESCS,Reading,7600250,1.4383709224328,13.847813042531
Type + mESCS,Reading,7600251,22.2824706241789,17.6719868147243
Type + mESCS,Reading,7600252,-13.945815489905,23.9045924806983
Type + mESCS,Reading,7600253,5.2465047712148,9.21236254526373
Type + mESCS,Reading,7600254,38.4993580852414,13.6409825951266
Type + mESCS,Reading,7600255,5.97276711255445,12.7583209713057
Type + mESCS,Reading,7600256,10.3137080890658,26.2197246192752
Type + mESCS,Reading,7600259,-16.3110107953369,21.0652537600724
Type + mESCS,Reading,7600260,8.09806425937634,14.3557023506821
Type + mESCS,Reading,7600261,-44.0594109099206,16.3860221723809
Type + mESCS,Reading,7600262,-6.70464513003451,18.5856291575072
Type + mESCS,Reading,7600263,-20.765614613393,9.35389488536125
Type + mESCS,Reading,7600264,-7.45233369938503,20.1366792569663
Type + mESCS,Reading,7600268,-10.0022025959809,14.8726592699726
Type + mESCS,Reading,7600269,-4.61836199424294,11.0645960319037
Type + mESCS,Reading,7600270,12.4196922986483,14.186855362441
Type + mESCS,Reading,7600271,12.7219694912196,18.4576454938793
Type + mESCS,Reading,7600273,-34.0740995489694,14.867851561864
Type + mESCS,Reading,7600274,-16.3457541207784,12.6105309788753
Type + mESCS,Reading,7600275,19.4929759559571,22.8114256825709
Type + mESCS,Reading,7600276,-4.00820737367802,8.66216863302173
Type + mESCS,Reading,7600277,-5.9891510209486,14.8640515926045
Type + mESCS,Reading,7600278,23.2989565065565,19.2755079308757
Type + mESCS,Reading,7600279,3.14233134188578,17.666016744278
Type + mESCS,Reading,7600280,-8.32656088494402,12.8985536014261
Type + mESCS,Reading,7600281,3.9191053009197,12.0615020448253
Type + mESCS,Reading,7600282,7.79999272590039,10.9138831563926
Type + mESCS,Reading,7600283,13.3705631834098,13.0656734226612
Type + mESCS,Reading,7600284,-10.0148406538993,13.9696900088723
Type + mESCS,Reading,7600285,45.4186448450804,17.7623474465954
Type + mESCS,Reading,7600286,-0.629902953898144,13.918810352871
Type + mESCS,Reading,7600287,6.02016609056855,17.1768386389212
Type + mESCS,Reading,7600288,-11.6780944985483,19.0778263410734
Type + mESCS,Reading,7600289,-18.9758732902072,21.9671474174641
Type + mESCS,Reading,7600290,6.59796410335233,14.9838030785945
Type + mESCS,Reading,7600291,35.5404064379078,12.785799545101
Type + mESCS,Reading,7600293,-19.7262453816617,17.1501000309115
Type + mESCS,Reading,7600294,63.1862276302087,15.3000100821251
Type + mESCS,Reading,7600295,1.83570682594393,14.5919460607573
Type + mESCS,Reading,7600296,2.43164259906885,16.3894193681921
Type + mESCS,Reading,7600297,14.8871806467536,14.9231271825274
Type + mESCS,Reading,7600298,-11.8268439331016,15.2059716752802
Type + mESCS,Reading,7600299,3.3218464488702,17.4055802225289
Type + mESCS,Reading,7600300,-21.8520165606107,14.7301916267321
Type + mESCS,Reading,7600302,-9.27613722845341,17.3343874010452
Type + mESCS,Reading,7600304,39.7045146397215,16.6781881451093
Type + mESCS,Reading,7600305,2.28400201913329,18.8659005127974
Type + mESCS,Reading,7600307,4.49556335077363,13.2980415645021
Type + mESCS,Reading,7600308,-27.2171963103752,13.5000180211316
Type + mESCS,Reading,7600309,-8.47053154839716,16.728362049337
Type + mESCS,Reading,7600310,-37.7234048164549,16.578749627588
Type + mESCS,Reading,7600312,-47.2536179761356,13.8809631915505
Type + mESCS,Reading,7600313,-1.89372429668414,21.5200406521021
Type + mESCS,Reading,7600316,-10.2234810056645,22.9023896054293
Type + mESCS,Reading,7600317,-27.9798320590305,15.6281413501291
Type + mESCS,Reading,7600318,81.362259522591,16.9516311008669
Type + mESCS,Reading,7600319,-2.78648867560725,16.6077851885058
Type + mESCS,Reading,7600320,41.0367586514525,13.0522014567387
Type + mESCS,Reading,7600322,-17.1089479649896,17.3837461221583
Type + mESCS,Reading,7600323,-11.3203655613654,13.0486566972514
Type + mESCS,Reading,7600324,3.24161664088265,13.8474656511306
Type + mESCS,Reading,7600325,8.55040136790698,12.613551536219
Type + mESCS,Reading,7600326,-19.8264311236534,12.9657438753896
Type + mESCS,Reading,7600327,-11.9342323596896,17.1405593143436
Type + mESCS,Reading,7600328,0.786303027725024,21.0966740617058
Type + mESCS,Reading,7600329,43.1963485482724,14.7204125316039
Type + mESCS,Reading,7600330,2.55042196657381,15.883624105386
Type + mESCS,Reading,7600332,11.3519126455054,24.9707202575082
Type + mESCS,Reading,7600333,32.4873084045913,17.1077527901851
Type + mESCS,Reading,7600334,-2.52441585284614,17.9053836069063
Type + mESCS,Reading,7600335,-10.526484031001,13.3153472564482
Type + mESCS,Reading,7600336,-45.4456731109269,17.9842777331678
Type + mESCS,Reading,7600337,1.73946739580154,12.7700321001017
Type + mESCS,Reading,7600338,-7.23194250279747,15.3617972697494
Type + mESCS,Reading,7600339,-3.90372886404168,16.1373004069887
Type + mESCS,Reading,7600341,-2.11648635823422,12.7731804264618
Type + mESCS,Reading,7600342,-44.5727775885101,18.8355614724034
Type + mESCS,Reading,7600343,34.7579233625831,13.23434149411
Type + mESCS,Reading,7600344,21.2366105353866,25.0295965354445
Type + mESCS,Reading,7600345,16.2237670114741,18.4811137846605
Type + mESCS,Reading,7600347,25.226177273876,17.7567747520433
Type + mESCS,Reading,7600348,-25.3145673003916,13.7993493435439
Type + mESCS,Reading,7600349,6.02172859419473,16.9949317564326
Type + mESCS,Reading,7600351,-33.0618047678833,24.4699654536685
Type + mESCS,Reading,7600352,38.4437827740605,15.0674267968565
Type + mESCS,Reading,7600353,-19.7090359981633,12.6691826436626
Type + mESCS,Reading,7600354,-24.7862984483893,14.2421612487929
Type + mESCS,Reading,7600357,-5.92708183300373,17.9995528469754
Type + mESCS,Reading,7600358,10.0904938262289,21.6638419713409
Type + mESCS,Reading,7600359,-1.2920766643442,16.1473317672716
Type + mESCS,Reading,7600360,-13.9607819807607,12.7446130256806
Type + mESCS,Reading,7600361,23.1549922732509,15.0356278829959
Type + mESCS,Reading,7600362,1.54625761367967,17.0041763918487
Type + mESCS,Reading,7600363,-16.4770408685744,13.4085645412273
Type + mESCS,Reading,7600364,15.8387762150932,19.2961340701879
Type + mESCS,Reading,7600365,15.0269167670632,13.9601946155017
Type + mESCS,Reading,7600366,-17.1078303570473,14.6031995037658
Type + mESCS,Reading,7600367,15.369426265453,13.1185246331317
Type + mESCS,Reading,7600368,-10.2335160589094,20.9878706111374
Type + mESCS,Reading,7600369,-33.0885493381669,14.3875297834987
Type + mESCS,Reading,7600370,-17.8992675983691,21.5293083524749
Type + mESCS,Reading,7600372,24.8016089993953,20.4318111736313
Type + mESCS,Reading,7600373,3.64616438147204,12.8566491211799
Type + mESCS,Reading,7600374,17.1887681368538,13.3058887400522
Type + mESCS,Reading,7600375,2.92242870085051,20.0180651367963
Type + mESCS,Reading,7600376,1.38971884388203,14.3755294664877
Type + mESCS,Reading,7600377,55.6671421777747,19.1548134821095
Type + mESCS,Reading,7600378,-2.54190930844214,15.6535540123428
Type + mESCS,Reading,7600379,-17.072829607009,14.4567437304507
Type + mESCS,Reading,7600380,6.47680722873176,15.2002536556473
Type + mESCS,Reading,7600382,-10.8054797373519,14.9863632770806
Type + mESCS,Reading,7600383,-18.2057429729831,15.7623310483322
Type + mESCS,Reading,7600384,3.59038459162012,13.1003635539101
Type + mESCS,Reading,7600385,15.398190117767,16.0049080480497
Type + mESCS,Reading,7600386,3.21802205803469,12.1678916743814
Type + mESCS,Reading,7600388,66.5562212469239,12.1833755374182
Type + mESCS,Reading,7600389,8.3080500459964,15.3376253357242
Type + mESCS,Reading,7600391,-28.7291804113206,14.3847084159616
Type + mESCS,Reading,7600394,-14.3925233485145,23.1433709745623
Type + mESCS,Reading,7600395,0.603867827601023,13.4889576900304
Type + mESCS,Reading,7600396,47.2348207373887,15.3809137296115
Type + mESCS,Reading,7600397,-18.2282947309437,12.9298942259296
Type + mESCS,Reading,7600398,10.5925327385812,14.6588563228245
Type + mESCS,Reading,7600399,25.5028100781773,13.4494277288699
Type + mESCS,Reading,7600400,-29.8590943093972,13.5408608253532
Type + mESCS,Reading,7600402,-8.26112225878315,16.1126624385084
Type + mESCS,Reading,7600403,-22.9367900582994,13.3676230983323
Type + mESCS,Reading,7600404,-9.07318309165743,13.1464524591811
Type + mESCS,Reading,7600405,3.89832571199105,15.0026394144961
Type + mESCS,Reading,7600406,-32.449407932035,13.4291006772156
Type + mESCS,Reading,7600407,18.7686300387114,18.6327555290995
Type + mESCS,Reading,7600408,-2.26801775428446,10.255444084604
Type + mESCS,Reading,7600410,-13.184581546622,19.2893543754747
Type + mESCS,Reading,7600411,37.665071097242,17.4854434893065
Type + mESCS,Reading,7600412,11.6169910488995,21.4304343865824
Type + mESCS,Reading,7600413,-5.50006640676344,10.8514156472705
Type + mESCS,Reading,7600415,-4.90018991465944,19.5423586783851
Type + mESCS,Reading,7600417,-27.7421063594142,14.0172167515491
Type + mESCS,Reading,7600418,6.16320490121455,21.2012147564464
Type + mESCS,Reading,7600419,-10.4158689338056,16.9105882986585
Type + mESCS,Reading,7600420,11.5735454200628,15.2119327279028
Type + mESCS,Reading,7600422,-0.708916709004733,14.1403216787642
Type + mESCS,Reading,7600425,3.55724000306829,17.1989086815485
Type + mESCS,Reading,7600426,2.95413297162565,16.4189262675397
Type + mESCS,Reading,7600427,25.0298032634992,12.9382393886564
Type + mESCS,Reading,7600428,64.7948712868853,14.8326980423754
Type + mESCS,Reading,7600429,-7.47090064357204,16.5801693771888
Type + mESCS,Reading,7600430,8.83999222322621,13.8482152749797
Type + mESCS,Reading,7600431,28.4492061298852,19.635927207273
Type + mESCS,Reading,7600432,-20.8656734873155,15.5746498580392
Type + mESCS,Reading,7600433,17.2917375630335,19.6015204066123
Type + mESCS,Reading,7600434,11.920639042032,13.1278882214321
Type + mESCS,Reading,7600436,-25.9429784503786,13.2770345196591
Type + mESCS,Reading,7600438,44.6508324472183,24.9930428637011
Type + mESCS,Reading,7600439,-16.4780004192312,12.5135669591038
Type + mESCS,Reading,7600440,9.87956413594562,19.7394587427888
Type + mESCS,Reading,7600442,-2.06146675702706,21.9949997633777
Type + mESCS,Reading,7600443,30.0107936087352,9.81620449258658
Type + mESCS,Reading,7600444,-17.095276347477,13.4454642289419
Type + mESCS,Reading,7600445,5.61384658832972,14.7733077083716
Type + mESCS,Reading,7600446,-6.22735996046807,15.3644311308229
Type + mESCS,Reading,7600447,-13.0488044572678,16.2735698620362
Type + mESCS,Reading,7600448,-9.40839233727868,12.7851331343207
Type + mESCS,Reading,7600449,27.6386382017666,16.9799519827906
Type + mESCS,Reading,7600450,-19.4426969062126,14.8962820092384
Type + mESCS,Reading,7600451,-24.9003608541954,14.1491724883066
Type + mESCS,Reading,7600454,3.18168983096273,14.6151497963128
Type + mESCS,Reading,7600456,-44.8589359293207,13.1546790035646
Type + mESCS,Reading,7600457,2.70796400555296,20.5226849128735
Type + mESCS,Reading,7600458,-10.9842693965574,18.07140117066
Type + mESCS,Reading,7600459,-22.3511235019149,17.5374516871656
Type + mESCS,Reading,7600460,19.4581852876342,16.1500576078325
Type + mESCS,Reading,7600461,-8.67678647522171,13.4196236694744
Type + mESCS,Reading,7600462,21.2119697559597,18.4488425240808
Type + mESCS,Reading,7600463,12.2017588003709,14.1623943359418
Type + mESCS,Reading,7600468,-25.5534663919262,12.4135681605054
Type + mESCS,Reading,7600470,23.270798740988,19.5370423141623
Type + mESCS,Reading,7600471,12.4110639214507,13.1138997425814
Type + mESCS,Reading,7600474,-21.7591482476186,17.6882063354578
Type + mESCS,Reading,7600475,-15.9236741253138,16.0715128856741
Type + mESCS,Reading,7600476,-10.6042657623701,25.1876045211578
Type + mESCS,Reading,7600477,14.960170571151,16.4849125484185
Type + mESCS,Reading,7600478,14.3257624138854,21.3101541812857
Type + mESCS,Reading,7600480,30.3413684650138,15.4154963451825
Type + mESCS,Reading,7600481,5.61059883541176,18.1886533828561
Type + mESCS,Reading,7600483,-17.9466983066899,12.4386026268576
Type + mESCS,Reading,7600485,-0.250142968899695,14.6956672354249
Type + mESCS,Reading,7600488,62.5182200837639,14.4805172637869
Type + mESCS,Reading,7600489,26.2958346630696,18.6527598545027
Type + mESCS,Reading,7600490,-42.2069644529884,18.6688316018798
Type + mESCS,Reading,7600492,27.8583784515706,19.3183248182962
Type + mESCS,Reading,7600493,-30.4833458310381,11.6420615539114
Type + mESCS,Reading,7600497,69.0004483008559,15.0806632399105
Type + mESCS,Reading,7600498,2.55241264148365,14.6418856841298
Type + mESCS,Reading,7600499,14.5732479478831,13.703214890145
Type + mESCS,Reading,7600500,41.3173676869038,15.9513252653517
Type + mESCS,Reading,7600501,26.6196302631244,13.9058535717349
Type + mESCS,Reading,7600502,3.69124936222483,14.7557291636938
Type + mESCS,Reading,7600503,-0.969982150501536,22.1221396214551
Type + mESCS,Reading,7600504,-15.2128476794137,17.5681851989567
Type + mESCS,Reading,7600505,11.3356445210534,12.367478498981
Type + mESCS,Reading,7600506,66.6317258735971,13.3962415818799
Type + mESCS,Reading,7600507,-28.7267920137678,18.2068824945499
Type + mESCS,Reading,7600508,-42.8834106181569,12.4812415309894
Type + mESCS,Reading,7600509,34.9299271348102,16.568452292485
Type + mESCS,Reading,7600512,-25.5623954081577,19.3766088249138
Type + mESCS,Reading,7600514,-70.4066864652006,13.4203855400256
Type + mESCS,Reading,7600515,-47.3657992423425,15.2837393791993
Type + mESCS,Reading,7600516,-13.2587809742501,15.2878259535574
Type + mESCS,Reading,7600517,-14.9719167511293,12.3536245536312
Type + mESCS,Reading,7600520,-31.8901959373772,13.5922536314233
Type + mESCS,Reading,7600521,-42.6543988410152,17.3024385852314
Type + mESCS,Reading,7600522,-1.62513398577917,24.6222523377644
Type + mESCS,Reading,7600523,5.27374351819254,17.4045519302158
Type + mESCS,Reading,7600524,-10.5905597349076,17.8435290716472
Type + mESCS,Reading,7600526,79.5939074510859,13.9122722342428
Type + mESCS,Reading,7600527,3.30834124639845,14.8483169269442
Type + mESCS,Reading,7600529,37.5572297862861,15.4675452687213
Type + mESCS,Reading,7600530,-11.7741022677991,14.2113029984003
Type + mESCS,Reading,7600531,21.8594374843453,10.9525932899028
Type + mESCS,Reading,7600532,-11.3368929669688,19.4766679159922
Type + mESCS,Reading,7600533,21.7497112841804,12.3492259800032
Type + mESCS,Reading,7600535,-18.3581595904215,24.175577993033
Type + mESCS,Reading,7600537,-15.9715486701431,16.146528720382
Type + mESCS,Reading,7600539,-26.9879018911414,20.3227267868272
Type + mESCS,Reading,7600540,-22.9552022784748,12.4692226413686
Type + mESCS,Reading,7600541,39.987294698019,12.7674759265704
Type + mESCS,Reading,7600542,18.5969949247149,12.3700377577255
Type + mESCS,Reading,7600543,37.2688680879359,14.8922736077828
Type + mESCS,Reading,7600544,16.6636954056649,23.2094810886106
Type + mESCS,Reading,7600546,-27.3389794202529,12.5201874380597
