model,area,school,condval,condsd
Full,Reading,7600143,-16.9792083231967,16.0172427912045
Full,Reading,7600144,6.85594466203209,12.4113800147398
Full,Reading,7600145,2.25067628585033,17.6662711792549
Full,Reading,7600147,16.4136695903822,12.9288231748042
Full,Reading,7600148,-0.419738504971338,21.8188823463943
Full,Reading,7600149,44.0692972468804,14.0980042644615
Full,Reading,7600150,12.01576501135,14.3529755656859
Full,Reading,7600151,0.544108969672014,16.5175379661512
Full,Reading,7600152,-34.4481549441137,22.5015232736159
Full,Reading,7600153,-31.2246460509773,15.4967008482653
Full,Reading,7600155,18.5692295865911,19.1276803451442
Full,Reading,7600156,-47.4753040665453,11.6438919933391
Full,Reading,7600158,38.1474410627377,13.7548900726795
Full,Reading,7600159,18.9644612405077,11.9199120323695
Full,Reading,7600161,6.5738072595549,14.5732723029021
Full,Reading,7600163,-18.2917347089727,12.377257794673
Full,Reading,7600164,4.56225304517581,13.3314847554934
Full,Reading,7600165,1.48143539060912,12.5061186717375
Full,Reading,7600166,-14.2455107127385,16.2449269422223
Full,Reading,7600170,-17.0756073725526,15.4149858476365
Full,Reading,7600172,-18.1376648569955,14.1230087122506
Full,Reading,7600175,0.938916809599258,19.6794259100123
Full,Reading,7600176,14.4316104165488,13.2611112406366
Full,Reading,7600178,-30.1250607626043,12.88560412906
Full,Reading,7600179,-12.3443037181359,12.7383255642198
Full,Reading,7600182,-24.3314704553083,16.1943405126443
Full,Reading,7600183,32.1729721291306,15.1193413117148
Full,Reading,7600184,16.4148364491039,16.7768643463445
Full,Reading,7600185,-18.0413904240063,13.5623169680139
Full,Reading,7600186,36.5857394748817,15.3014882096776
Full,Reading,7600187,16.0191096092084,13.9142683236388
Full,Reading,7600188,-2.38587956410043,13.5693122955248
Full,Reading,7600191,-1.03752573547659,19.06828533228
Full,Reading,7600192,-0.23754077606175,22.344175352226
Full,Reading,7600193,-20.1018468928448,16.6371428747044
Full,Reading,7600194,9.59176202810071,13.6824793075342
Full,Reading,7600195,14.6832020754435,8.79367271405303
Full,Reading,7600196,46.1961249635697,13.4528136756644
Full,Reading,7600197,-32.0632667291209,14.1352762361662
Full,Reading,7600198,-4.8430338363043,12.3751529540834
Full,Reading,7600200,-57.8170268260852,13.1853543403433
Full,Reading,7600201,13.5207099364427,16.8948170352632
Full,Reading,7600202,-26.0377831252854,15.5907293094029
Full,Reading,7600203,16.4125595558741,24.3513051312502
Full,Reading,7600204,-5.32420788299172,11.9493738991542
Full,Reading,7600205,-28.2136604540576,15.224887597926
Full,Reading,7600206,-59.8573843018958,14.7863388586064
Full,Reading,7600207,6.89407696451716,17.7577595668931
Full,Reading,7600208,-27.6884235733196,14.7365180607231
Full,Reading,7600209,0.639756667702837,18.6772682728778
Full,Reading,7600212,0.633741291299484,23.6632652133466
Full,Reading,7600213,-24.5515158896462,8.95346585123162
Full,Reading,7600214,-4.90612784989118,11.8575044172
Full,Reading,7600215,38.6832327873683,14.6255258478081
Full,Reading,7600217,-25.6500356309278,11.2159449234146
Full,Reading,7600218,-12.083141315662,16.0013337772704
Full,Reading,7600219,16.2894075187677,11.1228243897345
Full,Reading,7600220,-3.42156172850896,19.9173577418755
Full,Reading,7600222,10.3962344332442,11.7155655858782
Full,Reading,7600223,-23.4866203876768,11.7357001259158
Full,Reading,7600224,3.41777019397625,18.4540045187961
Full,Reading,7600225,-16.1900804177424,14.7905356367395
Full,Reading,7600227,-19.1716365888894,11.3109983680763
Full,Reading,7600228,-20.9153291455295,21.3935551258723
Full,Reading,7600229,8.07675125250257,16.2923495109379
Full,Reading,7600230,-15.872044218942,11.5207554714378
Full,Reading,7600231,15.5463228511813,11.9921137825041
Full,Reading,7600232,-27.7564583184584,16.4255812103958
Full,Reading,7600233,41.1647945253997,10.0600412848203
Full,Reading,7600234,4.42295122195896,14.8771984232821
Full,Reading,7600235,19.2780859718646,22.7268490568086
Full,Reading,7600236,-25.7490661412659,15.5873511212286
Full,Reading,7600237,-4.16815813933448,13.4351210615016
Full,Reading,7600238,2.30215240532136,19.7882341094567
Full,Reading,7600239,38.3164928816218,12.4376425113946
Full,Reading,7600241,-11.4916918120242,20.5852055325337
Full,Reading,7600242,-23.0730126980222,12.8093730122386
Full,Reading,7600243,0.0199348379973277,15.4257772257426
Full,Reading,7600244,-3.29579416037544,17.5219844815174
Full,Reading,7600245,21.5403806917798,17.9602303475211
Full,Reading,7600246,-3.83639272467829,16.9857750202955
Full,Reading,7600247,54.2271731224369,13.4399778864603
Full,Reading,7600249,7.12790758885539,24.7290537574981
Full,Reading,7600250,10.0732019213674,13.6807375302459
Full,Reading,7600251,20.5837142389596,17.3289434995493
Full,Reading,7600252,-9.17464962360673,23.0760199275863
Full,Reading,7600253,-2.38238144924635,9.1625397240734
Full,Reading,7600254,39.0110131765532,13.4811859005051
Full,Reading,7600255,4.37218171694823,12.6272504965614
Full,Reading,7600256,8.76030709545996,25.1378216789824
Full,Reading,7600259,-10.541153931211,20.491487777208
Full,Reading,7600260,12.5443680195706,14.1698402730088
Full,Reading,7600261,-43.2906359607644,16.1113677298621
Full,Reading,7600262,-7.73982033648363,18.1878616809738
Full,Reading,7600263,-7.32239407240803,9.30176059739619
Full,Reading,7600264,-21.9913958954407,19.6336802476933
Full,Reading,7600268,-13.2515775755402,14.6663087585639
Full,Reading,7600269,-7.24266452948713,10.9787050654913
Full,Reading,7600270,3.73651294721218,14.007384449397
Full,Reading,7600271,14.4206499504869,18.0678605117183
Full,Reading,7600273,-34.1122715848739,14.6616980742942
Full,Reading,7600274,-19.2792293998417,12.4839104373564
Full,Reading,7600275,18.4179535698188,22.0880095628437
Full,Reading,7600276,3.34966740282671,8.62068605948742
Full,Reading,7600277,-6.04857072980554,14.6580537439538
Full,Reading,7600278,16.63709387368,18.8328938266371
Full,Reading,7600279,3.82683279840894,17.3233139248732
Full,Reading,7600280,-2.99508275087589,12.763166918057
Full,Reading,7600281,-2.25100465330677,11.9505414714901
Full,Reading,7600282,-6.23488594030087,10.8314209709493
Full,Reading,7600283,18.3915696929587,12.9250223814665
Full,Reading,7600284,-4.49481509360161,13.798225450991
Full,Reading,7600285,39.6680775087049,17.4141237549983
Full,Reading,7600286,-0.850513970043792,13.7491871416771
Full,Reading,7600287,5.13254661682125,16.8612973322355
Full,Reading,7600288,-11.0883776910163,18.6483790450062
Full,Reading,7600289,-19.2083686679079,21.3188451190182
Full,Reading,7600290,3.55133880909777,14.7728634642861
Full,Reading,7600291,35.3281024503512,12.6538905365485
Full,Reading,7600293,-21.6466302302522,16.8360016784956
Full,Reading,7600294,62.8578858524846,15.0756513106337
Full,Reading,7600295,1.36952923356572,14.3968946020158
Full,Reading,7600296,-8.27503149300502,16.1145971084474
Full,Reading,7600297,16.513019857848,14.7147010301814
Full,Reading,7600298,-5.90712766094973,14.9856601791677
Full,Reading,7600299,-1.10086761805312,17.0775188922424
Full,Reading,7600300,-18.5662544308672,14.5296275558518
Full,Reading,7600302,-12.2436682242429,17.0102566305289
Full,Reading,7600304,35.6901401643826,16.3888563145974
Full,Reading,7600305,-0.892151394613919,18.4502855808281
Full,Reading,7600307,3.03187952518253,13.1498501644788
Full,Reading,7600308,-30.844315787904,13.3450611117434
Full,Reading,7600309,-7.72594318937575,16.4364595462883
Full,Reading,7600310,-26.0051161842027,16.2944690108072
Full,Reading,7600312,-52.024614723924,13.7127012466851
Full,Reading,7600313,4.11978099286536,20.9094152499453
Full,Reading,7600316,-12.6723074090004,22.1705664717841
Full,Reading,7600317,-36.8852259215099,15.3892812471171
Full,Reading,7600318,69.7056832545738,16.6481095632853
Full,Reading,7600319,-6.33796961119582,16.3220356131236
Full,Reading,7600320,39.1438462243868,12.9119796818219
Full,Reading,7600322,-8.21586858952352,17.056893518362
Full,Reading,7600323,-3.66868193866598,12.9085477283156
Full,Reading,7600324,-5.16083458363813,13.6804025427673
Full,Reading,7600325,8.97576705793139,12.4868410552177
Full,Reading,7600326,-11.0800783488879,12.8282565037082
Full,Reading,7600327,-20.3259221066048,16.8269747908662
Full,Reading,7600328,-6.49629162654143,20.5204085739958
Full,Reading,7600329,30.6841434278835,14.520241710406
Full,Reading,7600330,11.0700535740083,15.6330602104154
Full,Reading,7600332,3.48952611110868,24.0307551809323
Full,Reading,7600333,21.9403017926298,16.7959309484759
Full,Reading,7600334,0.23139982976914,17.5488566198435
Full,Reading,7600335,-7.89395552218104,13.1665839185264
Full,Reading,7600336,-42.738104372326,17.6231166262325
Full,Reading,7600337,10.7139197852998,12.6386046789764
Full,Reading,7600338,-9.88451318127063,15.1347530532376
Full,Reading,7600339,-4.87682757065631,15.8747522511707
Full,Reading,7600341,-3.35832106283998,12.6416569379585
Full,Reading,7600342,-37.855803481541,18.4219029292051
Full,Reading,7600343,29.7702111337116,13.0882428975293
Full,Reading,7600344,17.3672618223221,24.0832204928083
Full,Reading,7600345,7.90285262744273,18.0898728729838
Full,Reading,7600347,27.2224563069836,17.4088719980617
Full,Reading,7600348,-24.328129755617,13.6339984501394
Full,Reading,7600349,7.55443320158857,16.6891226630861
Full,Reading,7600351,-28.2523995291932,23.5834241546639
Full,Reading,7600352,29.2415416132992,14.8529908145192
Full,Reading,7600353,-22.1397270299011,12.5408081893975
Full,Reading,7600354,-18.3053359187627,14.0606130088231
Full,Reading,7600357,-0.410973703725557,17.6374900272981
Full,Reading,7600358,8.29284062788219,21.0412554713035
Full,Reading,7600359,0.911722710949842,15.8843021992831
Full,Reading,7600360,-14.539892081443,12.6139595492477
Full,Reading,7600361,23.5860549557049,14.8225258577843
Full,Reading,7600362,-13.6439688103892,16.6978774638769
Full,Reading,7600363,-13.5964533603074,13.2566955441297
Full,Reading,7600364,11.6942381490948,18.8521313626519
Full,Reading,7600365,14.8648663648669,13.7890746864092
Full,Reading,7600366,-10.7030619237954,14.4077030573141
Full,Reading,7600367,11.0599857630867,12.9761812314901
Full,Reading,7600368,-11.5002203164382,20.4202309161717
Full,Reading,7600369,-25.6048953459644,14.2004465546319
Full,Reading,7600370,-19.2256990920335,20.9179165423969
Full,Reading,7600372,22.8571394086858,19.9069654080231
Full,Reading,7600373,4.91191423415044,12.7225618392203
Full,Reading,7600374,23.0240800725483,13.1574381768264
Full,Reading,7600375,1.61703502313814,19.5236791251481
Full,Reading,7600376,-1.34518008753995,14.1889072785947
Full,Reading,7600377,55.2519870345256,18.7202688023676
Full,Reading,7600378,-4.82517961579732,15.413546043616
Full,Reading,7600379,-18.7957398013591,14.2669868256954
Full,Reading,7600380,14.1451229750089,14.9801867063085
Full,Reading,7600382,-4.54613085622779,14.7753171753381
Full,Reading,7600383,-19.5131317012807,15.5173691163727
Full,Reading,7600384,8.54441957076984,12.9586031905108
Full,Reading,7600385,11.5936965146169,15.7486598720058
Full,Reading,7600386,-2.00680481194478,12.0540022585268
Full,Reading,7600388,60.6418014508005,12.069055668496
Full,Reading,7600389,10.4064665091279,15.1116341811736
Full,Reading,7600391,-34.7814598205329,14.1977336482941
Full,Reading,7600394,-8.99576302760318,22.3889770965328
Full,Reading,7600395,0.565693012433366,13.3343763987095
Full,Reading,7600396,50.9657958823759,15.1530344332537
Full,Reading,7600397,4.9306259970705,12.7935303273827
Full,Reading,7600398,14.331244296422,14.4611493186127
Full,Reading,7600399,32.2313688292189,13.2961840281971
Full,Reading,7600400,-30.9860390365646,13.3845116772261
Full,Reading,7600402,-0.701969747491785,15.8512942426893
Full,Reading,7600403,-26.7260211098677,13.2171233031582
Full,Reading,7600404,-9.65444960411854,13.0032094036975
Full,Reading,7600405,8.26740433280082,14.7909155115991
Full,Reading,7600406,-24.8790806089723,13.2765418265813
Full,Reading,7600407,10.9287261951167,18.2320223716168
Full,Reading,7600408,-17.5475503918139,10.1869034005487
Full,Reading,7600410,-4.58732475776757,18.8458084028627
Full,Reading,7600411,26.035635612838,17.1529363020948
Full,Reading,7600412,7.55865749261288,20.8271875115973
Full,Reading,7600413,-14.2650092858103,10.77034771958
Full,Reading,7600415,-7.60992653018148,19.0815625684991
Full,Reading,7600417,-25.8890533073997,13.844020413378
Full,Reading,7600418,6.26824253323054,20.6165829140778
Full,Reading,7600419,-13.1811033690998,16.6092247580139
Full,Reading,7600420,19.6889734089623,14.9913661023684
Full,Reading,7600422,3.29089521351874,13.9625865049804
Full,Reading,7600425,8.23114041989659,16.8821731281267
Full,Reading,7600426,-2.70864289879544,16.1426435995399
Full,Reading,7600427,24.0942616646655,12.8016145057454
Full,Reading,7600428,62.7199095753415,14.6279814428676
Full,Reading,7600429,-5.41727499057928,16.295817047191
Full,Reading,7600430,12.4484171635085,13.6811253998705
Full,Reading,7600431,21.0615288147128,19.1686439103682
Full,Reading,7600432,-19.205581780274,15.3381942123706
Full,Reading,7600433,18.4565153325937,19.136629343036
Full,Reading,7600434,10.3219089145477,12.9852435999686
Full,Reading,7600436,-19.6283204200072,13.1295354437235
Full,Reading,7600438,43.3473447565159,24.0506503311301
Full,Reading,7600439,-15.6548100739444,12.3898113568608
Full,Reading,7600440,8.15100077044724,19.2649294243663
Full,Reading,7600442,-2.87238147581204,21.3443026715421
Full,Reading,7600443,28.9786462059796,9.75602757090561
Full,Reading,7600444,-9.91685395445871,13.2923542226176
Full,Reading,7600445,9.38855413168488,14.5710037795126
Full,Reading,7600446,-8.31023185358064,15.1372719759474
Full,Reading,7600447,-7.62255210488186,16.0044328872906
Full,Reading,7600448,3.02679030075729,12.6532445034701
Full,Reading,7600449,9.15982551896766,16.6749355256361
Full,Reading,7600450,-14.732741095186,14.6889616320425
Full,Reading,7600451,-14.5959054296946,13.9711080228786
Full,Reading,7600454,5.64118689791514,14.4191800812875
Full,Reading,7600456,-40.4881721565172,13.0111702325635
Full,Reading,7600457,1.8060296590586,19.990992041357
Full,Reading,7600458,-7.31660224507048,17.7050775111257
Full,Reading,7600459,-16.6083651884458,17.2020284151296
Full,Reading,7600460,12.7041485908804,15.8868971256577
Full,Reading,7600461,-3.22755619381045,13.2673834268977
Full,Reading,7600462,21.1797172871475,18.0596027584701
Full,Reading,7600463,13.8334585363212,13.9838372125208
Full,Reading,7600468,-19.655210415698,12.2927221953889
Full,Reading,7600470,9.48218131103719,19.0766130428408
Full,Reading,7600471,4.71171854915926,12.9717049661844
Full,Reading,7600474,-22.6214470076535,17.3442368539966
Full,Reading,7600475,-5.59393814225887,15.81210771846
Full,Reading,7600476,-12.8192738837757,24.2238875013127
Full,Reading,7600477,13.0721357744113,16.205345738569
Full,Reading,7600478,15.0743563936523,20.7167217887647
Full,Reading,7600480,39.8851173447148,15.1861012647091
Full,Reading,7600481,4.51454991976226,17.8153069121645
Full,Reading,7600483,-20.7943981818065,12.3170325079433
Full,Reading,7600485,0.00696862141542091,14.4964892533094
Full,Reading,7600488,40.4678160404089,14.2898362771608
Full,Reading,7600489,25.9207420692449,18.250763516786
Full,Reading,7600490,-31.5474430289329,18.2658185491454
Full,Reading,7600492,28.7462785099797,18.8728250462311
Full,Reading,7600493,-25.1349875145386,11.5421646433357
Full,Reading,7600497,52.6874278618375,14.8656703894986
Full,Reading,7600498,0.712481807006971,14.444854435304
Full,Reading,7600499,18.1777409222361,13.5412504230576
Full,Reading,7600500,35.5514189552006,15.6975986188938
Full,Reading,7600501,20.28858953379,13.736697191707
Full,Reading,7600502,4.55337564358051,14.5541357650972
Full,Reading,7600503,-6.39622903808536,21.4604392657211
Full,Reading,7600504,-7.16969017307228,17.2310309486658
Full,Reading,7600505,1.93383039366618,12.2479583087986
Full,Reading,7600506,51.1999538057602,13.2447855562046
Full,Reading,7600507,-22.5723207294628,17.8324364420913
Full,Reading,7600508,-40.4041450886059,12.3584314717539
Full,Reading,7600509,26.7271426474818,16.2846914545437
Full,Reading,7600512,-28.8140349004176,18.9271615508645
Full,Reading,7600514,-70.7698300490121,13.2681197002216
Full,Reading,7600515,-50.1080457442392,15.0600843151582
Full,Reading,7600516,-11.762568630172,15.0639942808688
Full,Reading,7600517,-22.3502178855277,12.2345009962469
Full,Reading,7600520,-27.2141149634362,13.434141002925
Full,Reading,7600521,-30.6880982902092,16.9800617414398
Full,Reading,7600522,-2.41464689284205,23.7196721870166
Full,Reading,7600523,2.95182015836949,17.0765475906319
Full,Reading,7600524,-13.0446765363523,17.4906082976709
Full,Reading,7600526,74.4060206572075,13.7428846959213
Full,Reading,7600527,0.852739998404239,14.6429627210962
Full,Reading,7600529,40.7013250267753,15.2358564741493
Full,Reading,7600530,-1.54021876610671,14.0309157441042
Full,Reading,7600531,12.4047669084368,10.8692592170159
Full,Reading,7600532,-9.962703843369,19.0203914136662
Full,Reading,7600533,4.77203815696786,12.2302281707423
Full,Reading,7600535,-22.9196746157663,23.3195294819326
Full,Reading,7600537,-16.9821329477175,15.8835377123168
Full,Reading,7600539,-33.8689439102634,19.8060252798965
Full,Reading,7600540,-13.2870423426003,12.3467629289662
Full,Reading,7600541,35.142637781221,12.6361264700866
Full,Reading,7600542,-5.15943107908199,12.2504442021347
Full,Reading,7600543,36.7374322875809,14.68511801055
Full,Reading,7600544,16.497921308952,22.4488190587902
Full,Reading,7600546,-27.0441947345564,12.3962375934749
Full,Reading,7600547,47.7833357804736,11.4101762800086
Full,Reading,7600548,-16.4579961669103,17.2612216284561
Full,Reading,7600549,17.1609765935963,18.814524792589
Full,Reading,7600550,-9.31551139503362,14.5202277829242
Full,Reading,7600551,17.859336875682,9.24019044536433
Full,Reading,7600552,-16.7401055118564,23.3708743317664
Full,Reading,7600553,-0.988792603804064,15.6272236263254
Full,Reading,7600554,-8.26910922858905,21.2406658606194
Full,Reading,7600555,10.1988733041134,12.5361053766484
Full,Reading,7600556,-17.2771321639233,14.9687932337503
Full,Reading,7600557,-2.7974317002548,15.123349063071
Full,Reading,7600558,-39.6704733190557,17.7544303587147
Full,Reading,7600560,-72.1640400824878,9.46195564381033
Full,Reading,7600561,15.7128206145831,24.1021163265407
Full,Reading,7600563,6.13066000420396,14.2694385318829
Full,Reading,7600565,-2.12207089392874,19.1163729501784
Full,Reading,7600566,-20.0065266109624,17.4046153494066
Full,Reading,7600567,-15.5751984357161,16.8009310690552
Full,Reading,7600568,16.7118360283295,11.6415508830645
Full,Reading,7600570,-33.5633680389404,14.9775579937254
Full,Reading,7600571,13.3295236741033,16.7991268458108
Full,Reading,7600573,-26.1927374942311,15.560698959054
Full,Reading,7600574,-3.19110783626945,13.2418154124176
Full,Reading,7600575,19.4963850254847,11.4923060615494
Full,Reading,7600577,-26.1057255903095,17.3962722967329
Full,Reading,7600578,-10.9761012764821,14.6392438319223
Full,Reading,7600579,-13.3708105285116,14.2254956583362
Full,Reading,7600580,2.73654827733706,24.3852092955814
Full,Reading,7600581,-20.0579284615218,14.2213963283051
Full,Reading,7600582,-28.7559761703227,13.7129557299614
Full,Reading,7600583,38.1711473712301,10.6487440096565
Full,Reading,7600584,26.8754212128873,13.1736787146238
Full,Reading,7600586,-2.93823883890544,13.8635983530639
Full,Reading,7600587,23.4252681802596,15.3740635034903
Full,Reading,7600589,-22.9931846225261,11.6867889211172
Full,Reading,7600590,11.7419617540545,11.3496797660633
Full,Reading,7600591,15.082326824306,22.9780152464537
Full,Reading,7600593,-6.12365820549515,17.9321872508259
Full,Reading,7600594,8.0245571224723,12.3875221655103
Full,Reading,7600595,-19.3971876983779,12.1988020787645
Full,Reading,7600596,-27.9822775075147,15.1790541620664
Full,Reading,7600597,-7.26009842283408,20.756874745352
Full,Reading,7600598,53.4671038195072,11.7879293064603
Full,Reading,7600600,-17.1418345454529,19.3267317400076
Full,Reading,7600601,18.8768816907519,11.9138185079347
Full,Reading,7600602,-3.30750862163073,16.1861720754655
Full,Reading,7600603,25.7920212388495,17.4972605702946
Full,Reading,7600604,5.51181504333039,21.6658297835275
Full,Reading,7600605,-25.7858057333695,11.1785714256187
Full,Reading,7600608,-10.7754944633021,13.6387265312756
Full,Reading,7600609,-12.6357232908303,20.6597707111297
Full,Reading,7600610,-39.8268186778824,17.2593070670273
Full,Reading,7600611,21.3249813490843,15.1380197810697
Full,Reading,7600612,-22.5278230033527,15.6944675134277
Full,Reading,7600613,4.0034837354956,19.5530452828376
Full,Reading,7600615,36.4539153197934,15.2479531252712
Full,Reading,7600616,22.0162157348235,11.5825129393827
Full,Reading,7600617,15.6265148515773,12.5577938908933
Full,Reading,7600618,1.81116141710962,21.0357614596083
Full,Reading,7600619,-54.6478166512762,18.3235270268642
Full,Reading,7600620,7.97055607714327,13.3979502539108
Full,Reading,7600621,-5.138959617713,12.6840590435914
Full,Reading,7600622,-7.90651389835091,16.6348724569535
Full,Reading,7600624,7.97778785703522,13.0857947929796
Full,Reading,7600625,-1.61062438718203,14.5002032566228
Full,Mathematics,7600001,-2.8074423433464,10.5049150756003
Full,Mathematics,7600002,6.07441792812779,11.0888743652541
Full,Mathematics,7600005,9.76709995633571,12.9299262201452
Full,Mathematics,7600006,4.12729963795126,12.1081198156685
Full,Mathematics,7600007,-10.198870302078,16.6199751978136
Full,Mathematics,7600009,-4.9872166890923,12.3424141610118
Full,Mathematics,7600010,5.03152346013026,19.2611405453093
Full,Mathematics,7600011,-10.0271020748333,8.85074060756928
Full,Mathematics,7600012,-3.14681561204543,18.7999322185576
Full,Mathematics,7600013,-16.7463605229203,16.9783662050699
Full,Mathematics,7600014,-5.84808640987598,18.8811142610304
Full,Mathematics,7600015,7.31534421254651,13.1305585887351
